WORD	ESSENTIAL	Not
Inner membrane protein YebE	0	13
Mannitol repressor	0	13
lipid carrier protein	0	13
Catalyzes the reversible conversion of 3- phosphohydroxypyruvate to phosphoserine and of 3-hydroxy-2-oxo-4- phosphonooxybutanoate to phosphohydroxythreonine (By similarity)	0	13
Long-chain-fatty-acid-CoA ligase	0	13
phosphodiesterase	0	13
hydrogenase expression formation protein HypD	0	13
Methylates the ribose at the nucleotide 34 wobble position in the two leucyl isoacceptors tRNA(Leu)(CmAA) and tRNA(Leu)(cmnm5UmAA). Catalyzes the methyl transfer from S- adenosyl-L-methionine to the 2'-OH of the wobble nucleotide (By similarity)	0	13
TPR repeat protein	0	13
Selectively cleaves double-stranded DNA at the second phosphodiester bond 3' to a deoxyinosine leaving behind the intact lesion on the nicked DNA. Acts in DNA repair (By similarity)	0	13
IGPS catalyzes the conversion of PRFAR and glutamine to IGP, AICAR and glutamate. The HisH subunit provides the glutamine amidotransferase activity that produces the ammonia necessary to HisF for the synthesis of IGP and AICAR (By similarity)	0	13
pyrroline-5-carboxylate reductase	0	13
General (non sugar-specific) component of the phosphoenolpyruvate-dependent sugar phosphotransferase system (sugar PTS). This major carbohydrate active-transport system catalyzes the phosphorylation of incoming sugar substrates concomitantly with their translocation across the cell membrane. Enzyme I transfers the phosphoryl group from phosphoenolpyruvate (PEP) to the phosphoryl carrier protein (HPr) (By similarity)	0	13
FeS assembly ATPase SufC	0	13
3-deoxy-d-manno-octulosonate 8-phosphate phosphatase	0	13
Bifunctional serine threonine kinase and phosphorylase involved in the regulation of the phosphoenolpyruvate synthase (PEPS) by catalyzing its phosphorylation dephosphorylation (By similarity)	0	13
Glycerol-3-phosphate transporter periplasmic binding protein	0	13
Thioredoxin 2	0	13
(EAL) domain-containing protein	0	13
Phosphocarrier protein Hpr	0	13
Cytoplasmic alpha-amylase	0	13
Catalyzes the oxidative demethylation of N-methyl-L- tryptophan (By similarity)	0	13
Catalyzes the conversion of 5-hydroxyuridine (ho5U) to 5-methoxyuridine (mo5U) at position 34 in tRNA (By similarity)	0	13
fosmidomycin resistance protein	0	13
biosynthesis protein thiH	0	13
Regulates secA expression by translational coupling of the secM secA operon. Translational pausing at a specific Pro residue 5 residues before the end of the protein may allow disruption of a mRNA repressor helix that normally suppresses secA translation initiation (By similarity)	0	13
UPF0294 protein	0	13
UDP-glucose/GDP-mannose dehydrogenase family, UDP binding domain	0	13
mutator MutT protein	0	13
N-acetyl-anhydromuranmyl-L-alanine amidase	0	13
Specifically methylates the guanine in position 2445 (m2G2445) and the guanine in position 2069 (m7G2069) of 23S rRNA (By similarity)	0	13
Phosphoribosyl-amp cyclohydrolase	0	13
rho-binding antiterminator	0	13
Catalyzes the ATP-dependent phosphorylation of L- homoserine to L-homoserine phosphate (By similarity)	0	13
bifunctional 2',3'-cyclic nucleotide 2'-phosphodiesterase 3'-nucleotidase periplasmic	0	13
SpoVR family	0	13
proline dehydrogenase, pyrroline-5-carboxylate dehydrogenase	0	13
aminoacyl-histidine dipeptidase	0	13
hydrogenase expression formation protein HypE	0	13
Activates expression of the rhaSR operon in response to L-rhamnose (By similarity)	0	13
Required for accurate and efficient protein synthesis under certain stress conditions. May act as a fidelity factor of the translation reaction, by catalyzing a one-codon backward translocation of tRNAs on improperly translocated ribosomes. Back- translocation proceeds from a post-translocation (POST) complex to a pre-translocation (PRE) complex, thus giving elongation factor G a second chance to translocate the tRNAs correctly. Binds to ribosomes in a GTP-dependent manner (By similarity)	0	13
Transcriptional activator rfaH	0	13
Globally modulates RNA abundance by binding to RNase E (Rne) and regulating its endonucleolytic activity. Can modulate Rne action in a substrate-dependent manner by altering the composition of the degradosome. Modulates RNA-binding and helicase activities of the degradosome (By similarity)	0	13
Protein of unknown function, DUF484	0	13
Catalyzes the condensation of iminoaspartate with dihydroxyacetone phosphate to form quinolinate (By similarity)	0	13
cyd operon protein YbgE	0	13
peptidyl-dipeptidase Dcp	0	13
Regulatory protein CsrD	0	13
maltose ABC transporter periplasmic protein	0	13
Pyridoxal kinase	0	13
Inner membrane protein ybiR	0	13
Protein of unknown function (DUF2767)	0	13
Specifically methylates the guanine in position 1835 (m2G1835) of 23S rRNA (By similarity)	0	13
IMPACT family member	0	13
Catalyzes the transfer of the alpha-amino group from S- adenosyl-L-methionine (SAM) to 7-keto-8-aminopelargonic acid (KAPA) to form 7,8-diaminopelargonic acid (DAPA). It is the only animotransferase known to utilize SAM as an amino donor (By similarity)	0	13
aspartate transcarbamylase	0	13
Alkylphosphonate utilization operon protein PhnA	0	13
With EpmB is involved in the beta-lysylation step of the post-translational modification of translation elongation factor P (EF-P). Catalyzes the ATP-dependent activation of (R)-beta-lysine produced by EpmB, forming a lysyl-adenylate, from which the beta- lysyl moiety is then transferred to the epsilon-amino group of a conserved specific lysine residue in EF-P (By similarity)	0	13
NADH dehydrogenase subunit E	0	13
thiamine biosynthesis protein ThiS	0	13
heat shock protein 15	0	13
Negative regulator of replication initiation, which contributes to regulation of DNA replication and ensures that replication initiation occurs exactly once per chromosome per cell cycle. Binds to pairs of hemimethylated GATC sequences in the oriC region, thus preventing assembly of replication proteins and re- initiation at newly replicated origins. Repression is relieved when the region becomes fully methylated (By similarity)	0	13
Catalyzes the condensation of pantoate with beta-alanine in an ATP-dependent reaction via a pantoyl-adenylate intermediate (By similarity)	0	13
Phosphatidylglycerophosphatase B	0	13
Produces ATP from ADP in the presence of a proton gradient across the membrane. The catalytic sites are hosted primarily by the beta subunits (By similarity)	0	13
alkyl hydroperoxide reductase subunit C (EC 1.11.1.15)	0	13
benzoate	0	13
Participates in cysteine desulfuration mediated by SufS. Cysteine desulfuration mobilizes sulfur from L-cysteine to yield L-alanine and constitutes an essential step in sulfur metabolism for biosynthesis of a variety of sulfur-containing biomolecules. Functions as a sulfur acceptor for SufS, by mediating the direct transfer of the sulfur atom from the S-sulfanylcysteine of SufS, an intermediate product of cysteine desulfuration process (By similarity)	0	13
n-acetylglucosamine repressor	0	13
Gluconate kinase	0	13
lysophospholipase l2	0	13
Carboxymethylenebutenolidase (EC 3.1.1.45)	0	13
Low-affinity potassium transport system. Interacts with Trk system potassium uptake protein TrkA (By similarity)	0	13
sorbitol-6-phosphate dehydrogenase (EC 1.1.1.140)	0	13
UPF0124 protein yfiH	0	13
Signal peptide peptidase	0	13
bifunctional purine biosynthesis protein PurH	0	13
exodeoxyribonuclease V beta	0	13
Fimbriae (also called pili), polar filaments radiating from the surface of the bacterium to a length of 0.5-1.5 micrometers and numbering 100-300 per cell, enable bacteria to colonize the epithelium of specific host organs	0	13
Domain of unknown function (DUF333)	0	13
gtp-binding protein typa	0	13
General inhibitor of pancreatic serine proteases inhibits chymotrypsin, trypsin, elastases, factor X, kallikrein as well as a variety of other proteases (By similarity)	0	13
Displays ATPase and GTPase activities (By similarity)	0	13
phosphoribosylglycinamide formyltransferase	0	13
Catalyzes the tRNA-independent activation of glutamate in presence of ATP and the subsequent transfer of glutamate onto a tRNA(Asp). Glutamate is transferred on the 2-amino-5-(4,5- dihydroxy-2-cyclopenten-1-yl) moiety of the queuosine in the wobble position of the QUC anticodon (By similarity)	0	13
Rhomboid-type serine protease that catalyzes intramembrane proteolysis (By similarity)	0	13
Part of the ABC transporter complex ModABC involved in molybdenum import. Responsible for energy coupling to the transport system (By similarity)	0	13
Presumably involved in the processing and regular turnover of intracellular proteins. Catalyzes the removal of unsubstituted N-terminal amino acids from various peptides (By similarity)	0	13
Threonine and homoserine efflux	0	13
transport protein yifk	0	13
O-acetylserine cysteine export protein	0	13
Produces ATP from ADP in the presence of a proton gradient across the membrane. Subunit I associates with the membrane and may be involved with cation translocation	0	13
Specifically methylates the pseudouridine at position 1915 (m3Psi1915) in 23S rRNA (By similarity)	0	13
Signal transduction histidine kinase, nitrogen specific	0	13
L-fucose operon activator	0	13
CsbD family	0	13
membrane-bound lysozyme inhibitor of C-type lysozyme	0	13
electron transport protein hydN	0	13
N-hydroxyarylamine O-acetyltransferase	0	13
Catalyzes the condensation of ATP and 5-phosphoribose 1- diphosphate to form N'-(5'-phosphoribosyl)-ATP (PR-ATP). Has a crucial role in the pathway because the rate of histidine biosynthesis seems to be controlled primarily by regulation of HisG enzymatic activity (By similarity)	0	13
Catalyzes, together with MoaC, the conversion of 5'-GTP to cyclic pyranopterin monophosphate (cPMP or molybdopterin precursor Z) (By similarity)	0	13
Influences nickel and cobalt homeostasis. May act by modulating RcnA-mediated export of these ions to avoid excess efflux. Not involved in nickel import and does not bind nickel or cobalt ions directly	0	13
This protein is involved in the repair of mismatches in DNA. It is required for dam-dependent methyl-directed DNA mismatch repair. May act as a molecular matchmaker , a protein that promotes the formation of a stable complex between two or more DNA-binding proteins in an ATP-dependent manner without itself being part of a final effector complex (By similarity)	0	13
Participates in control of cell volume in low-osmolarity conditions (By similarity)	0	13
Protein of unknown function (DUF2526)	0	13
Di-iron-containing protein involved in the repair of iron-sulfur clusters damaged by oxidative and nitrosative stress conditions (By similarity)	0	13
Protein PsiE homolog	0	13
shikimate dehydrogenase	0	13
UPF0227 protein	0	13
Component of the sulfite reductase complex that catalyzes the 6-electron reduction of sulfite to sulfide. This is one of several activities required for the biosynthesis of L- cysteine from sulfate. The flavoprotein component catalyzes the electron flow from NADPH - FAD - FMN to the hemoprotein component (By similarity)	0	13
Peptidoglycan-associated lipoprotein	0	13
Protein of unknown function (DUF1481)	0	13
UPF0259 membrane protein	0	13
oligopeptidase A	0	13
O-succinylbenzoic acid--CoA ligase	0	13
Penicillin-binding protein 1a	0	13
Biofilm formation regulatory protein BssS	0	13
fumarate hydratase Class II	0	13
Phosphotransfer between the C1 and C5 carbon atoms of pentose (By similarity)	0	13
Bifunctional chorismate mutase prephenate dehydrogenase	0	13
phosphocarrier protein	0	13
TDP-4-oxo-6-deoxy-D-glucose transaminase	0	13
Globally modulates RNA abundance by binding to RNase E (Rne) and regulating its endonucleolytic activity. Can modulate Rne action in a substrate-dependent manner by altering the composition of the degradosome (By similarity)	0	13
Together with MoaA, is involved in the conversion of 5'- GTP to cyclic pyranopterin monophosphate (cPMP or molybdopterin precursor Z) (By similarity)	0	13
UPF0502 protein	0	13
phosphopantetheinyl transferase	0	13
Hypoxanthine phosphoribosyltransferase	0	13
DNA-binding transcriptional regulator HexR	0	13
Catalyzes, although with low efficiency, the sulfur transfer reaction from thiosulfate to cyanide (By similarity)	0	13
Protein of unknown function (DUF1107)	0	13
chorismate mutase	0	13
4-methyl-5-beta-hydroxyethylthiazole kinase	0	13
manganese transport regulator MntR	0	13
Catalyzes the conversion of N5-carboxyaminoimidazole ribonucleotide (N5-CAIR) to 4-carboxy-5-aminoimidazole ribonucleotide (CAIR) (By similarity)	0	13
Catalyzes the transfer of selenium from selenophosphate for conversion of 2-thiouridine to 2-selenouridine at the wobble position in tRNA (By similarity)	0	13
Nucleoside diphosphate kinase	0	13
Type III secretion system protein	0	13
cytochrome o ubiquinol oxidase subunit III	0	13
Involved in the anomeric conversion of L-rhamnose (By similarity)	0	13
udp-glucose 4-epimerase	0	13
Glutaredoxin-like protein	0	13
Exchanges the guanine residue with 7-aminomethyl-7- deazaguanine in tRNAs with GU(N) anticodons (tRNA-Asp, -Asn, -His and -Tyr). After this exchange, a cyclopentendiol moiety is attached to the 7-aminomethyl group of 7-deazaguanine, resulting in the hypermodified nucleoside queuosine (Q) (7-(((4,5-cis- dihydroxy-2-cyclopenten-1-yl)amino)methyl)-7-deazaguanosine) (By similarity)	0	13
Multidrug resistance protein D	0	13
Inhibits the supercoiling activity of DNA gyrase. Acts by inhibiting DNA gyrase at an early step, prior to (or at the step of) binding of DNA by the gyrase. It protects cells against toxins that target DNA gyrase, by inhibiting activity of these toxins and reducing the formation of lethal double-strand breaks in the cell (By similarity)	0	13
Has antioxidant activity. Could remove peroxides or H(2)O(2) (By similarity)	0	13
Ribonuclease I	0	13
Catalyzes the formation of N(7)-methylguanine at position 46 (m7G46) in tRNA (By similarity)	0	13
Involved in the synthesis of autoinducer 2 (AI-2) which is secreted by bacteria and is used to communicate both the cell density and the metabolic potential of the environment. The regulation of gene expression in response to changes in cell density is called quorum sensing. Catalyzes the transformation of S-ribosylhomocysteine (RHC) to homocysteine (HC) and 4,5- dihydroxy-2,3-pentadione (DPD) (By similarity)	0	13
Catalyzes the methyl esterification of L-isoaspartyl residues in peptides and proteins that result from spontaneous decomposition of normal L-aspartyl and L-asparaginyl residues. It plays a role in the repair and or degradation of damaged proteins (By similarity)	0	13
Involved in base excision repair of DNA damaged by oxidation or by mutagenic agents. Acts as DNA glycosylase that recognizes and removes damaged bases. Has a preference for oxidized purines, such as 7,8-dihydro-8-oxoguanine (8-oxoG). Has AP (apurinic apyrimidinic) lyase activity and introduces nicks in the DNA strand. Cleaves the DNA backbone by beta-delta elimination to generate a single-strand break at the site of the removed base with both 3'- and 5'-phosphates (By similarity)	0	13
DNA-binding transcriptional regulator SoxS	0	13
Sulfate ABC transporter periplasmic sulfate-binding protein	0	13
prepilin peptidase dependent protein A	0	13
glutathione-regulated potassium-efflux system ancillary protein KefF	0	13
Atp-dependent clp protease atp-binding subunit	0	13
Inner membrane protein yjcH	0	13
flagella biosynthesis regulator	0	13
Catalyzes the biosynthesis of agmatine from arginine (By similarity)	0	13
BolA protein	0	13
glycine betaine l-proline transport system permease	0	13
modulation protein	0	13
Condenses 4-methyl-5-(beta-hydroxyethyl)thiazole monophosphate (THZ-P) and 2-methyl-4-amino-5-hydroxymethyl pyrimidine pyrophosphate (HMP-PP) to form thiamine monophosphate (TMP) (By similarity)	0	13
spermidine N(1)-acetyltransferase	0	13
Catalyzes the thiamine diphosphate-dependent decarboxylation of 2-oxoglutarate and the subsequent addition of the resulting succinic semialdehyde-thiamine pyrophosphate anion to isochorismate to yield 2-succinyl-5-enolpyruvyl-6-hydroxy-3- cyclohexene-1-carboxylate (SEPHCHC) (By similarity)	0	13
Protein smg homolog	0	13
Catalyzes the synthesis of ADP-glucose, a sugar donor used in elongation reactions on alpha-glucans (By similarity)	0	13
D-fructose-1,6-bisphosphate 1-phosphohydrolase class 1	0	13
Key enzyme in the regulation of glycerol uptake and metabolism (By similarity)	0	13
inner membrane protein YdjM	0	13
may be the GTPase, regulating ATP sulfurylase activity (By similarity)	0	13
Specifically methylates the adenine in position 37 of tRNA(1)(Val) (anticodon cmo5UAC) (By similarity)	0	13
Part of the twin-arginine translocation (Tat) system that transports large folded proteins containing a characteristic twin-arginine motif in their signal peptide across membranes. Although TatD is not required for export activity, it is a central component of a quality control system that is linked to the Tat translocation system. May act by degrading wild-type pre-protein molecules that are misfolded. Shows magnesium-dependent DNase activity (By similarity)	0	13
Phosphoribosylaminoimidazole carboxylase ATPase subunit	0	13
ATP-dependent endonuclease of the OLD family	0	13
Protein of unknown function (DUF1456)	0	13
Phosphogluconate dehydratase	0	13
Siderophore-interacting protein	0	13
Catalyzes the decarboxylation of orotidine 5'- monophosphate (OMP) to uridine 5'-monophosphate (UMP) (By similarity)	0	13
exodeoxyribonuclease X	0	13
YqaE family transport protein	0	13
maltose operon periplasmic protein	0	13
DJ-1 family	0	13
cysteine desulfurase activator complex subunit SufB	0	13
Inner membrane protein YqjF	0	13
murein peptide amidase A	0	13
Paraquat-inducible protein b	0	13
Rhodanese domain protein	0	13
Catalyzes the formation of 5-methyl-uridine at position 747 (m5U747) in 23S rRNA (By similarity)	0	13
metal-binding, possibly nucleic acid-binding protein	0	13
Transcription elongation factor GreB	0	13
cell division protein MraZ	0	13
UPF0307 protein	0	13
UPF0213 protein	0	13
SoxR reducing system protein RseC	0	13
DNA-binding transcriptional activator	0	13
Alkylated DNA repair protein	0	13
ATP GTP-binding protein	0	13
Forms oxaloacetate, a four-carbon dicarboxylic acid source for the tricarboxylic acid cycle (By similarity)	0	13
Inner membrane transporter yjeM	0	13
DNA recombination protein	0	13
Redox regulated molecular chaperone. Protects both thermally unfolding and oxidatively damaged proteins from irreversible aggregation. Plays an important role in the bacterial defense system toward oxidative stress (By similarity)	0	13
Part of the twin-arginine translocation (Tat) system that transports large folded proteins containing a characteristic twin-arginine motif in their signal peptide across membranes. TatA could form the protein-conducting channel of the Tat system (By similarity)	0	13
disulfide isomerase, thiol-disulfide oxidase	0	13
Malic enzyme	0	13
Part of a stress-induced multi-chaperone system, it is involved in the recovery of the cell from heat-induced damage, in cooperation with DnaK, DnaJ and GrpE. Acts before DnaK, in the processing of protein aggregates. Protein binding stimulates the ATPase activity	0	13
Isocitrate lyase	0	13
Oligopeptidase b	0	13
Synthesizes selenophosphate from selenide and ATP (By similarity)	0	13
hydrogenase assembly chaperone	0	13
uses NADH to detoxify nitric oxide (NO), protecting several 4Fe-4S NO-sensitive enzymes. Has at least 2 reductase partners, only one of which (NorW, flavorubredoxin reductase) has been identified. NO probably binds to the di-iron center	0	13
nicotinate phosphoribosyltransferase	0	13
UDP-N-acetylmuramate L-alanyl-gamma-D-glutamyl-meso-diaminopimelate ligase	0	13
Catalyzes the methylthiolation of N6- (dimethylallyl)adenosine (i(6)A), leading to the formation of 2- methylthio-N6-(dimethylallyl)adenosine (ms(2)i(6)A) at position 37 in tRNAs that read codons beginning with uridine (By similarity)	0	13
may be a structural element that influences the osmotic activation of ProP at a post-translational level (By similarity)	0	13
inner membrane protein ydgK	0	13
Catalyzes the 2'-O-methylation of the ribose of cytidine 1402 (C1402) in 16S rRNA (By similarity)	0	13
Role in flagellar biosynthesis (By similarity)	0	13
Deacetylates O-acetyl-ADP ribose. Down-regulates ribonuclease 3 (RNase III) activity. Acts by interacting directly with the region of the ribonuclease that is required for dimerization activation (By similarity)	0	13
2,3-dihydroxybenzoate-AMP ligase	0	13
Inherit from COG: glycine cleavage system transcriptional repressor	0	13
L-ascorbate 6-phosphate lactonase	0	13
multidrug	0	13
NAG kinase	0	13
Catalyzes the conversion of dethiobiotin (DTB) to biotin by the insertion of a sulfur atom into dethiobiotin via a radical- based mechanism (By similarity)	0	13
Transcription factor that acts by binding directly to the RNA polymerase (RNAP). Required for negative regulation of rRNA expression and positive regulation of several amino acid biosynthesis promoters. Also required for regulation of fis expression (By similarity)	0	13
class I peptide chain release factor	0	13
dedA (Protein	0	13
valine-pyruvate transaminase	0	13
beta-lactam binding protein AmpH	0	13
Uncharacterised protein family (UPF0104)	0	13
UPF0047 protein yjbQ	0	13
The physiological role of BioH is to remove the methyl group introduced by BioC when the pimeloyl moiety is complete. It allows to synthesize pimeloyl-ACP via the fatty acid synthetic pathway through the hydrolysis of the ester bonds of pimeloyl-ACP esters (By similarity)	0	13
Is involved in NO detoxification in an aerobic process, termed nitric oxide dioxygenase (NOD) reaction that utilizes O(2) and NAD(P)H to convert NO to nitrate, which protects the bacterium from various noxious nitrogen compounds. Therefore, plays a central role in the inducible response to nitrosative stress (By similarity)	0	13
YcgL domain-containing protein	0	13
Inner membrane protein yidG	0	13
Component of the sulfite reductase complex that catalyzes the 6-electron reduction of sulfite to sulfide. This is one of several activities required for the biosynthesis of L- cysteine from sulfate (By similarity)	0	13
Specifically catalyzes the cleavage of the D-lactyl ether substituent of MurNAc 6-phosphate, producing GlcNAc 6- phosphate and D-lactate. Together with AnmK, is also required for the utilization of anhydro-N-acetylmuramic acid (anhMurNAc) either imported from the medium or derived from its own cell wall murein, and thus plays a role in cell wall recycling (By similarity)	0	13
molybdopterin biosynthesis	0	13
6-phosphofructokinase	0	13
membrane lipoprotein	0	13
Dipeptide transport system permease protein	0	13
Carbamoyl-phosphate synthetase ammonia chain	0	13
Catalyzes the 1,3-allylic rearrangement of the homoallylic substrate isopentenyl (IPP) to its highly electrophilic allylic isomer, dimethylallyl diphosphate (DMAPP) (By similarity)	0	13
inner membrane transporter YicL	0	13
Osmotically inducible protein	0	13
synthase component I	0	13
Responsible for the addition of glutamate residues to the C-terminus of ribosomal protein S6 (By similarity)	0	13
nitrite reductase NADPH (small subunit)	0	13
Amino acid permease	0	13
toluene tolerance	0	13
NAD(P)H-dependent FMN reductase	0	13
UPF0325 protein	0	13
Biopolymer transport protein exbB	0	13
Succinate dehydrogenase, cytochrome b556 subunit	0	13
Ribosomal-protein-alanine acetyltransferase	0	13
acetyltransferase YdcK	0	13
UPF0381 protein	0	13
Upf0194 membrane protein	0	13
dehydrogenase, subunit A	0	13
May play a role in DNA repair. It seems to be involved in an RecBC-independent recombinational process of DNA repair. It may act with RecF and RecO (By similarity)	0	13
Zinc phosphodiesterase, which has both exoribonuclease and endoribonuclease activities (By similarity)	0	13
(ubiquinol oxidase) subunit II	0	13
May be a sugar-cation symporter involved in sialic acid uptake (By similarity)	0	13
N-acetyl-glutamate semialdehyde dehydrogenase	0	13
Catalyzes a salvage reaction resulting in the formation of AMP, that is energically less costly than de novo synthesis (By similarity)	0	13
succinate dehydrogenase	0	13
cardiolipin synthase 2	0	13
3'-5' exoribonuclease that releases 5'-nucleoside monophosphates and is involved in maturation of structured RNAs (By similarity)	0	13
stringent starvation protein b	0	13
Outer membrane usher protein	0	13
Domain of unknown function DUF21	0	13
Protein with unknown function (DUF469)	0	13
Glycerol-3-phosphate dehydrogenase	0	13
thymidine kinase	0	13
Preprotein translocase, subunit YajC	0	13
Beta-ketoacyl synthase, C-terminal domain	0	13
Cytochrome o ubiquinol oxidase, subunit IV	0	13
potassium transporter peripheral membrane	0	13
GumN family	0	13
Catalyzes the transfer of an acyl group from acyl- phosphate (acyl-PO(4)) to glycerol-3-phosphate (G3P) to form lysophosphatidic acid (LPA). This enzyme utilizes acyl-phosphate as fatty acyl donor, but not acyl-CoA or acyl-ACP (By similarity)	0	13
Nucleoid-associated protein	0	13
Transfers a GMP moiety from GTP to Mo-molybdopterin (Mo- MPT) cofactor (Moco or molybdenum cofactor) to form Mo- molybdopterin guanine dinucleotide (Mo-MGD) cofactor (By similarity)	0	13
Converts seryl-tRNA(Sec) to selenocysteinyl-tRNA(Sec) required for selenoprotein biosynthesis (By similarity)	0	13
Fumarate nitrate reduction transcriptional regulator	0	13
UPF0235 protein	0	13
subunit m	0	13
adp-ribose pyrophosphatase	0	13
Repressor of rcnA expression. Acts by binding specifically to the rcnA promoter in the absence of nickel and cobalt. In the presence of one of these metals, it has a weaker affinity for rcnA promoter	0	13
Catalyzes the reversible transfer of the terminal phosphate of ATP to form a long-chain polyphosphate (polyP) (By similarity)	0	13
UPF0438 protein yifE	0	13
PTS system Galactitol-specific	0	13
Thioredoxin-dependent thiol peroxidase	0	13
BFD-like [2Fe-2S] binding domain	0	13
formate hydrogenlyase subunit 3	0	13
Specifically methylates position 2 of adenine 2503 in 23S rRNA and position 2 of adenine 37 in tRNAs. m2A2503 modification seems to play a crucial role in the proofreading step occurring at the peptidyl transferase center and thus would serve to optimize ribosomal fidelity (By similarity)	0	13
'-nucleotidase	0	13
Catabolite regulation protein A	0	13
type III effector	0	13
glucokinase (EC 2.7.1.2)	0	13
Oxidative deamination of D-amino acids (By similarity)	0	13
Conversion of glycerol 3-phosphate to dihydroxyacetone. Uses fumarate or nitrate as electron acceptor (By similarity)	0	13
UPF0061 protein	0	13
UPF0070 protein	0	13
C4-dicarboxylate transporter dcuC	0	13
UPF0266 membrane protein	0	13
Involved in DNA repair and RecF pathway recombination (By similarity)	0	13
Oligopeptide transporter permease	0	13
Peptide ABC transporter ATP-binding protein	0	13
competence damage-inducible protein	0	13
that it carries out the mismatch recognition step. This protein has a weak ATPase activity (By similarity)	0	13
Transcriptional regulator, ModE	0	13
Activates the cell division inhibited by chromosomal DNA over-replication (By similarity)	0	13
hemolysin III	0	13
YaeQ family	0	13
Protein of unknown function (DUF2500)	0	13
UPF0313 protein	0	13
long-chain fatty acid transport protein	0	13
Catalyzes the dehydration of the S-form of NAD(P)HX at the expense of ADP, which is converted to AMP. Together with NAD(P)HX epimerase, which catalyzes the epimerization of the S- and R-forms, the enzyme allows the repair of both epimers of NAD(P)HX, a damaged form of NAD(P)H that is a result of enzymatic or heat-dependent hydration (By similarity)	0	13
Specifically methylates the 50S ribosomal protein L3 on a specific glutamine residue (By similarity)	0	13
High-affinity zinc uptake system membrane protein	0	13
peptide-methionine (R)-S-oxide reductase	0	13
Membrane-bound lytic Murein transglycosylase A	0	13
Hydrolyzes diadenosine 5',5'''-P1,P4-tetraphosphate to yield ADP (By similarity)	0	13
universal stress protein B	0	13
Dna-3-methyladenine glycosylase i	0	13
nucleoprotein polynucleotide-associated enzyme	0	13
Bifunctional enzyme which can phosphorylate or dephosphorylate isocitrate dehydrogenase (IDH) on a specific serine residue. This is a regulatory mechanism which enables bacteria to bypass the Krebs cycle via the glyoxylate shunt in response to the source of carbon. When bacteria are grown on glucose, IDH is fully active and unphosphorylated, but when grown on acetate or ethanol, the activity of IDH declines drastically concomitant with its phosphorylation (By similarity)	0	13
Catalyzes the synthesis of Und-PP-GlcNAc-ManNAcA (Lipid II), the second lipid-linked intermediate involved in ECA synthesis (By similarity)	0	13
sigma 54 modulation protein ribosomal protein S30EA	0	13
Arginosuccinase	0	13
HemY protein	0	13
Catalyzes the methylthiolation of an aspartic acid residue of ribosomal protein S12 (By similarity)	0	13
sensory transduction regulator	0	13
hydrogenase maturation protein HypF	0	13
Protein of unknown function (DUF1488)	0	13
UPF0379 protein yhcN	0	13
Produces ATP from ADP in the presence of a proton gradient across the membrane (By similarity)	0	13
two-component response regulator	0	13
UPF0283 membrane protein	0	13
Ferrous iron transport protein b	0	13
Catalyzes the 2'-O-methylation at nucleotide C2498 in 23S rRNA (By similarity)	0	13
Nitroreductase	0	13
Involved in base excision repair of DNA damaged by oxidation or by mutagenic agents. Acts as DNA glycosylase that recognizes and removes damaged bases. Has a preference for oxidized pyrimidines, such as thymine glycol, 5,6-dihydrouracil and 5,6-dihydrothymine. Has AP (apurinic apyrimidinic) lyase activity and introduces nicks in the DNA strand. Cleaves the DNA backbone by beta-delta elimination to generate a single-strand break at the site of the removed base with both 3'- and 5'- phosphates (By similarity)	0	13
YecM protein	0	13
NadH dehydrogenase	0	13
Putative invasin	0	13
Multidrug transporter MdtA	0	13
Succinate dehydrogenase hydrophobic membrane anchor	0	13
synthase component II	0	13
Inner membrane protein YqjE	0	13
Catalyzes the rearrangement of 1-deoxy-D-xylulose 5- phosphate (DXP) to produce the thiazole phosphate moiety of thiamine. Sulfur is provided by the thiocarboxylate moiety of the carrier protein ThiS. In vitro, sulfur can be provided by H(2)S (By similarity)	0	13
Inner membrane protein YeeA	0	13
Phosphotransfer intermediate protein in two-component regulatory system with RcsBC	0	13
fumarate reductase iron-sulfur	0	13
Involved in acetate metabolism (By similarity)	0	13
YagBYeeUYfjZ family	0	13
Catalyzes the NADPH-dependent reduction of 7-cyano-7- deazaguanine (preQ0) to 7-aminomethyl-7-deazaguanine (preQ1) (By similarity)	0	13
dyp-type peroxidase family protein	0	13
bacterioferritin-associated ferredoxin	0	13
rtn protein	0	13
molybdopterin	0	13
Catalyzes the oxidative decarboxylation of 6- phosphogluconate to ribulose 5-phosphate and CO(2), with concomitant reduction of NADP to NADPH (By similarity)	0	13
Formyltetrahydrofolate deformylase	0	13
transposase IS3 IS911	0	13
Peripheral inner membrane phage-shock protein	0	13
asparagine synthetase	0	13
Colicin v production protein	0	13
DNA-binding transcriptional regulator IlvY	0	13
inner membrane transport protein YdhC	0	13
transport of potassium into the cell	0	13
class B acid phosphatase	0	13
frataxin-like protein	0	13
molybdenum cofactor biosynthesis protein	0	13
Potassium-tellurite ethidium and proflavin transporter	0	13
Stationary phase inducible protein CsiE	0	13
threonine efflux	0	13
it plays a direct role in the translocation of protons across the membrane (By similarity)	0	13
UPF0181 protein	0	13
Murein-degrading enzyme. May play a role in recycling of muropeptides during cell elongation and or cell division	0	13
