WORD	BeneficialLoss	Not
yhjd	4	0
ybhf	4	0
barnase	4	0
kstr2	4	0
rutb	4	0
nhap	4	0
qued	4	0
corrinoid	4	0
viaa	4	0
ftsj	4	0
maly	4	0
anhydromuranmyl	4	0
uvry	4	0
fecr	4	0
acylglucosamine	4	0
reacting	4	0
yhje	4	0
urtd	4	0
sorting	4	0
deubiquitinase	4	0
upf0054	4	0
succinylhomoserine	4	0
pcra	4	0
kbaz	4	0
fagellar	4	0
ymgb	4	0
ecna	4	0
torr	4	0
g1pase	4	0
cbiq	4	0
oligopeptidases	4	0
glyceromanno	4	0
ycgr	4	0
biodegradative	4	0
muramoyltetrapeptide	4	0
aminoacrylate	4	0
impb	4	0
duf3251	4	0
donor	4	0
duf2756	4	0
pimeloyl	4	0
phosphoribosylaminoimidazolesuccinocarboxamide	4	0
cross	4	0
mdtq	4	0
cysb	4	0
inflammatory	4	0
hydroxylating	4	0
tmem64	4	0
ulae	4	0
diami	4	0
aminotripeptidase	4	0
ynfm	4	0
yafl	4	0
duf2511	4	0
a0111	4	0
rec2	4	0
nfua	4	0
yjab	4	0
pria	4	0
hydroxyhepta	4	0
tvp38	4	0
epse	4	0
rsga	4	0
polyprenylphenol	4	0
enedioate	4	0
biod	4	0
glpe	4	0
genx	4	0
tetracycline	4	0
lldr	4	0
dnaq	4	0
trud	4	0
phot	4	0
xdha	4	0
mediator	4	0
sortase	4	0
pig3	4	0
density	4	0
lptb	4	0
osta	4	0
ubid	4	0
laccase	4	0
l25p	4	0
dimethylallyltransferase	4	0
acetylases	4	0
ribitol	4	0
ehud	4	0
essential	4	0
ssuc	4	0
clpv1	4	0
amidotransferases	4	0
rsmd	4	0
samb	4	0
duf1992	4	0
coxe	4	0
dsbb	4	0
adenosylhomocysteine	4	0
yigz	4	0
mtfa	4	0
adaptative	4	0
killer	4	0
ugmp	4	0
includes	4	0
hi0933	4	0
napd	4	0
[atp	4	0
flavocytochrome	4	0
dienoate	4	0
cher	4	0
yifk	4	0
epsf	4	0
ycjp	4	0
chitin	4	0
retron	4	0
inosose	4	0
cpsg	4	0
carbamoylputrescine	4	0
phosphotrehalase	4	0
gppa	4	0
naru	4	0
duf21	4	0
rdgb	4	0
arnd	4	0
phosphoramidase	4	0
typically	4	0
sufa	4	0
dicb	4	0
sprt	4	0
ybab	4	0
ysxc	4	0
phenylacrylic	4	0
twitching	4	0
iscs	4	0
dmsc	4	0
mbth	4	0
iuca	4	0
ureohydrolase	4	0
rieske	4	0
amib	4	0
tisb	4	0
pspc	4	0
bcff	4	0
duf1017	4	0
upf0227	4	0
3910	4	0
cytoskeleton	4	0
livk	4	0
tcfa	4	0
phospohtase	4	0
ribonucleases	4	0
crea	4	0
agmatin	4	0
duf333	4	0
nrdh	4	0
argninine	4	0
qaca	4	0
carboxyaminoimidazole	4	0
chld	4	0
upf0149	4	0
uhpb	4	0
apag	4	0
phnv	4	0
ccmh	4	0
gluconolactonase	4	0
rimo	4	0
rpoh	4	0
ntpase	4	0
glucohydrolase	4	0
mdte	4	0
ybbh	4	0
ydir	4	0
slbb	4	0
yiaklmnopqrs	4	0
sirb1	4	0
requiring	4	0
yejb	4	0
upf0060	4	0
yhgi	4	0
comea	4	0
yhjt	4	0
phni	4	0
oxetanocin	4	0
aminoarabinose	4	0
ptsi	4	0
yfih	4	0
upf0253	4	0
thio	4	0
maun	4	0
hi0045	4	0
csrd	4	0
rodz	4	0
internalization	4	0
appa	4	0
hemy	4	0
yjff	4	0
intermediate	4	0
hydroxylysine	4	0
spoiiie	4	0
nudk	4	0
orga	4	0
yceg	4	0
cyddc	4	0
primosome	4	0
adenolsyltransferase	4	0
arne	4	0
wzye	4	0
circularisation	4	0
antiporters	4	0
cxxch	4	0
ompf	4	0
needle	4	0
eco31i	4	0
nifr3	4	0
spal	4	0
rimk	4	0
glycosidases	4	0
feci	4	0
cog1937	4	0
yfae	4	0
mdta	4	0
rfag	4	0
hmgl	4	0
esp3i	4	0
cog1556	4	0
dephosphocoenzyme	4	0
biding	4	0
prpr	4	0
insertase	4	0
fhud	4	0
m48b	4	0
yhes	4	0
emrb	4	0
yggt	4	0
ruma	4	0
g1207	4	0
duf905	4	0
dcud	4	0
trac	4	0
nad+	4	0
arabinosyl	4	0
moga	4	0
ycdt	4	0
lptc	4	0
sec61	4	0
sulfonate	4	0
extreme	4	0
spovt	4	0
mtta	4	0
lptg	4	0
pled	4	0
ybey	4	0
yfbt	4	0
pterin	4	0
galr	4	0
hyca	4	0
hcf106	4	0
dcub	4	0
phenylhexa	4	0
iscu	4	0
minopimelate	4	0
duf419	4	0
alginate	4	0
distant	4	0
pfl2	4	0
minopim	4	0
bcsf	4	0
ghmp	4	0
ntca	4	0
glucuronic	4	0
csta	4	0
paai	4	0
polyprenyltransferase	4	0
lsrg	4	0
hisj	4	0
sigma28	4	0
polysulphide	4	0
cmo5u34	4	0
yebs	4	0
tetrapyrrole	4	0
afg1	4	0
shda	4	0
gltr	4	0
methylideneamino	4	0
rsmc	4	0
paaa	4	0
phageshock	4	0
tdcg	4	0
adpp	4	0
dsdna	4	0
mali	4	0
transriptional	4	0
umuc	4	0
fusc	4	0
phnj	4	0
duf699	4	0
carboxamide	4	0
epsp	4	0
mo5u34	4	0
hxlr	4	0
ions	4	0
trypsin	4	0
esterases	4	0
maltooligosaccharide	4	0
glpx	4	0
fabr	4	0
cadaverine	3	8
acrab	3	8
sdia	3	7
name	3	7
rcsf	3	7
obsolete	3	7
cspc	3	6
capsullar	3	6
degrading	3	6
rhamnosyltransferase	3	5
neu5ac	3	5
deiminase	3	4
vertebrate	3	4
lactam	3	4
product	3	4
lycopene	3	4
tmrna	3	4
alchohol	3	3
teichoic	3	3
part	3	3
monomers	3	3
innner	3	3
nucleation	3	3
transcriptionl	3	3
hslv	3	3
epitopes	3	2
hemagglutinin	3	2
phosphocholine	3	2
thermosensitive	3	2
cusf	3	2
wzze	3	2
pagd	3	2
gspc	3	2
acref	3	2
rhlb	3	2
csgc	3	2
iscro5	3	2
envcd	3	2
emra	3	2
hexosulose	3	2
tatb	3	2
fimxz	3	2
ybbl	3	2
yedw	3	2
ttdr	3	2
duf945	3	2
pgad	3	2
galu	3	2
hsp20	3	2
diaminopropionatase	3	2
nlpa	3	2
transpot	3	2
ssej	3	2
hsp33	3	2
nude	3	2
mart	3	2
cusb	3	2
ycii	3	2
yeil	3	2
iiib	3	2
very	3	2
yhah	3	1
yjcc	3	1
secretin	3	1
dosc	3	1
degt	3	1
pull	3	1
duf2345	3	1
duf1097	3	1
eryc1	3	1
s30ea	3	1
degq	3	1
yihp	3	1
yicj	3	1
hpaa	3	1
formylmethionyl	3	1
gspj	3	1
orfa	3	1
aspartic	3	1
known	3	1
abgr	3	1
im30	3	1
strs	3	1
ccmg	3	1
neutral	3	1
ygdr	3	1
ncs1	3	1
dgtpase	3	1
duf28	3	1
duf1190	3	1
bundling	3	1
eliminating	3	1
pgab	3	1
wcaf	3	1
tadd	3	1
disrupts	3	1
puld	3	1
phosphatidylinositol	3	1
glgf	3	1
ccdb	3	1
member	3	1
[contains	3	1
eiiabc	3	1
isca	3	1
prov	3	1
translocon	3	1
yggg	3	1
limonene	3	1
yjht	3	1
atoc	3	1
waap	3	1
enhanced	3	1
tram	3	1
ybhb	3	1
blue	3	1
mpra	3	1
metalloendopeptidases	3	1
gade	3	1
bamb	3	1
conjugal	3	1
mntr	3	1
mutatrotase	3	1
iicba	3	1
spike	3	1
ybcl	3	1
dnrj	3	1
duf977	3	0
nitrous	3	0
phosphatidylglycerol	3	0
duf2755	3	0
duf1131	3	0
rutg	3	0
comple	3	0
rumb	3	0
yajr	3	0
aminotransferases	3	0
trag	3	0
deoxyglucose	3	0
yjjk	3	0
tobe	3	0
upf0020	3	0
ylii	3	0
fect	3	0
btud	3	0
defense	3	0
hydantoinase	3	0
enol	3	0
coxi	3	0
ureidoacrylate	3	0
aminohydrolase	3	0
rara	3	0
ydii	3	0
duf2813	3	0
symporters	3	0
haemagglutinin	3	0
selenoprotein	3	0
osmosensitive	3	0
methyltransferases	3	0
yaeq	3	0
murpq	3	0
ygbn	3	0
yghd	3	0
copc	3	0
proteobacterial	3	0
ulaf	3	0
phnp	3	0
duf1282	3	0
tusa	3	0
yjch	3	0
paad	3	0
xylh	3	0
bile	3	0
dihydroxybenzoyl	3	0
1939	3	0
acetylase	3	0
glyoxylases	3	0
tigr01666	3	0
a0114	3	0
mdtb	3	0
paag	3	0
acetylmuramidase	3	0
isomerizing	3	0
fasta	3	0
malonyltransferase	3	0
yfce	3	0
fief	3	0
duf2517	3	0
lsrc	3	0
mdto	3	0
ypea	3	0
tellurium	3	0
csbd	3	0
cse1	3	0
duf1233	3	0
decaprenylcistransferase	3	0
energization	3	0
duf1158	3	0
flik	3	0
is911	3	0
icsa	3	0
yeai	3	0
duf2554	3	0
ylih	3	0
damaged	3	0
lsrk	3	0
ychm	3	0
benzoyl	3	0
yqjf	3	0
urte	3	0
ybip	3	0
proflavin	3	0
duf2592	3	0
yefm	3	0
yhao	3	0
yiaw	3	0
hydroxyphenyl	3	0
malk	3	0
yacg	3	0
ybji	3	0
ydfg	3	0
duf1456	3	0
natural	3	0
glcc	3	0
nfed	3	0
cbig	3	0
arge	3	0
exur	3	0
duf1434	3	0
inva	3	0
rimp	3	0
ndpa	3	0
duf968	3	0
g966	3	0
metr	3	0
stimulatory	3	0
oxohept	3	0
serb	3	0
duf1439	3	0
duf45	3	0
unwinding	3	0
btpa	3	0
uree	3	0
fadi	3	0
duf796	3	0
tyramine	3	0
ketogluconate	3	0
duf2135	3	0
oxyr	3	0
ecfa1	3	0
autophosphorylating	3	0
duf2543	3	0
protector	3	0
gpr1	3	0
diaminohydroxyphosphoribosylaminopyrimidine	3	0
l32p	3	0
stage	3	0
mgte	3	0
ybir	3	0
swarming	3	0
duf2501	3	0
oxalocrotonate	3	0
protease3	3	0
titration	3	0
flgl	3	0
norr	3	0
hlyc	3	0
xdhb	3	0
rraa	3	0
dpniib	3	0
glutathionine	3	0
cmpr	3	0
ugpa	3	0
fadb	3	0
rfay	3	0
nepi	3	0
muke	3	0
streptogramin	3	0
fructo	3	0
yadh	3	0
pyrophospate	3	0
ydcr	3	0
lyases	3	0
phenol	3	0
external	3	0
vimentin	3	0
peroxyureidoacrylate	3	0
ferro	3	0
duf3302	3	0
tn21	3	0
nagc	3	0
fmnh	3	0
yfez	3	0
malg	3	0
diaminobutyrate	3	0
rapa	3	0
tigr00726	3	0
ycdc	3	0
dsvc	3	0
nlpb	3	0
trpcf	3	0
duf1176	3	0
bacillibactin	3	0
cusa	3	0
duf1451	3	0
isovaleryl	3	0
yqik	3	0
grol	3	0
duf3748	3	0
phosphorothioation	3	0
lsrd	3	0
tfox	3	0
[nife	3	0
yecm	3	0
yida	3	0
a0113	3	0
chitobiose	3	0
duf2622	3	0
demethylmenaquinone	3	0
duf541	3	0
uppp	3	0
homologous	3	0
barstar	3	0
moad	3	0
duf1283	3	0
yccf	3	0
csgab	3	0
stimulated	3	0
rctb	3	0
yohk	3	0
nudd	3	0
flda	3	0
alpha1	3	0
dutp	3	0
query	3	0
hsc66	3	0
eute	3	0
duf1391	3	0
tigr00156	3	0
duf484	3	0
lsra	3	0
betp	3	0
paaj	3	0
riha	3	0
hydroxyisobutyrate	3	0
phosphoribosylformylglycineamide	3	0
duf2509	3	0
fun34	3	0
ydiu	3	0
hdfr	3	0
yhfp	3	0
mucc	3	0
l14p	3	0
dapx	3	0
yidc	3	0
yhju	3	0
yhjh	3	0
epsg	3	0
tcfc	3	0
exoaminopeptidase	3	0
farnesyl	3	0
duf1317	3	0
cpn60	3	0
pentaphosphate	3	0
selenocysteinyl	3	0
energizer	3	0
macroglobulin	3	0
uxur	3	0
l30p	3	0
bett	3	0
ideneamino	3	0
mdcd	3	0
rtcb	3	0
held	3	0
iojap	3	0
hicb	3	0
ulag	3	0
hsp15	3	0
wcaa	3	0
methyltryptophan	3	0
gntx	3	0
celllulose	3	0
derived	3	0
duf3029	3	0
phosphopyruvate	3	0
l16p	3	0
monomer	3	0
tdcf	3	0
carbonate	3	0
duf3313	3	0
duf2583	3	0
sert	3	0
pqqf	3	0
piln	3	0
prlf	3	0
duf2884	3	0
flae	3	0
csir	3	0
abequose	3	0
coli	3	0
parvulin	3	0
amic	3	0
duf1537	3	0
phenylacetyl	3	0
qseb	3	0
duf2057	3	0
mhpr	3	0
upf0052	3	0
suph	3	0
phosphopantetheinyltransferase	3	0
hyci	3	0
eutr	3	0
pkhd	3	0
yojn	3	0
mimic	3	0
duf3440	3	0
muts2	3	0
ured	3	0
ytff	3	0
sirb	3	0
dham	3	0
l18p	3	0
rute	3	0
djla	3	0
malm	3	0
prib	3	0
phosphooctulonate	3	0
ents	3	0
hflb	3	0
fbpc	3	0
iiia	3	0
dimethyltransferase	3	0
chac	3	0
glycerophosphotransferase	3	0
ligases	3	0
allosteric	3	0
usha	3	0
rsea	3	0
splicing	3	0
duf2919	3	0
siderophores	3	0
argo	3	0
ispsy11	3	0
cpxa	3	0
coupled	3	0
fhla	3	0
ebgr	3	0
sir2	3	0
ruta	3	0
ethidium	3	0
yiad	3	0
engd	3	0
s14p	3	0
moderator	3	0
interacts	3	0
eprh	3	0
deadenyltransferase	3	0
nicotinic	3	0
hydroximate	3	0
paah	3	0
ibpb	3	0
gp10	3	0
coq5	3	0
chlorobenzoate	3	0
largely	3	0
flii	3	0
yjjg	3	0
ybaw	3	0
integrity	3	0
duf1435	3	0
stereoselective	3	0
dgsa	3	0
ycgl	3	0
scan	3	0
duf1198	3	0
vgrg	3	0
hydroxybutyrate	3	0
corrin	3	0
ketosteroid	3	0
yqia	3	0
malf	3	0
amid	3	0
vtamin	3	0
lmbe	3	0
condensation	3	0
duf1364	3	0
spermine	3	0
yeaz	3	0
plsy	3	0
azld	3	0
dienedioic	3	0
lsrb	3	0
anhydromuramyl	3	0
dica	3	0
acylglycerophosphoethanolamin	3	0
duf2531	3	0
a0110	3	0
rutd	3	0
maze	3	0
yean	3	0
yjeh	3	0
traf	3	0
fada	3	0
defective	3	0
l22p	3	0
viral	3	0
tnsa	3	0
ybco	3	0
sulfonamide	3	0
nadr	3	0
yide	3	0
pathogenesis	3	0
yfgf	3	0
mj0936	3	0
duf2810	3	0
pipb2	3	0
yggs	3	0
[cytochrome	3	0
phosphomannose	3	0
yqhd	3	0
dexh	3	0
rhta	3	0
1471	3	0
dihydroxicinnamic	3	0
mdtd	3	0
ptsj	3	0
duf1327	3	0
agas	3	0
nif3	3	0
sialate	3	0
[dinitrogen	3	0
upf0027	3	0
hexr	3	0
duf3461	3	0
duf2500	3	0
duf2492	3	0
direct	3	0
ybho	3	0
hrpy	3	0
azaleucine	3	0
ycfr	3	0
upf0259	3	0
rrsc	3	0
apba	3	0
yedf	3	0
duf1615	3	0
rfaq	3	0
livh	3	0
uref	3	0
yihx	3	0
macro	3	0
duf1090	3	0
duf2754	3	0
ydhf	3	0
ypda	3	0
duf1454	3	0
yehr	3	0
cycloisomerase	3	0
rutf	3	0
eutd	3	0
pantetheine	3	0
glyoxal	3	0
cuer	3	0
ketonona	3	0
ycdz	3	0
zntb	3	0
0829	3	0
engb	3	0
insb	2	16
stpa	2	13
iscro3	2	12
adherence	2	9
caif	2	7
pocr	2	6
decoration	2	6
is110	2	5
is902	2	5
rfaz	2	5
is116	2	5
stfa	2	5
insd	2	4
chloroaromatic	2	4
typhi	2	4
dehydroascorbate	2	4
galactosephosphotransferase	2	4
puur	2	3
ahpc	2	3
lpfd	2	3
galf	2	3
polysialic	2	3
pagc	2	3
ydje	2	2
id=94	2	2
kbay	2	2
mcrbc	2	2
yegs	2	2
mira	2	2
ecpd	2	2
imine	2	2
upf0126	2	2
id=95	2	2
enamine	2	2
duf303	2	2
through	2	2
hspq	2	2
csgf	2	2
nudi	2	2
auxin	2	2
envr	2	2
cpxr	2	2
prpf	2	2
mlac	2	2
chbr	2	2
rfap	2	2
pectin	2	2
disaggregation	2	2
csge	2	2
ltxxq	2	2
cdc42	2	2
duf406	2	2
csgd	2	2
duf2886	2	2
duf1107	2	2
pyranase	2	2
dpia	2	2
three	2	2
ycge	2	2
yede	2	2
ydeh	2	2
toxicity	2	2
evgs	2	2
palmitoyltransferase	2	2
ygfu	2	1
mammalian	2	1
some	2	1
id=89	2	1
duf2534	2	1
kefb	2	1
duf1266	2	1
yeip	2	1
ygin	2	1
yqij	2	1
evpb	2	1
toluene	2	1
duf1737	2	1
nemr	2	1
yhbx	2	1
fimbrillin	2	1
thin	2	1
aminoadipate	2	1
yqec	2	1
stdb	2	1
duf2799	2	1
duf606	2	1
ypha	2	1
duf1401	2	1
pago	2	1
nucleotidyltransferases	2	1
ykoy	2	1
rfba	2	1
spao	2	1
gaty	2	1
rssb	2	1
blt101	2	1
molr	2	1
stator	2	1
duf3561	2	1
pagk	2	1
duf3053	2	1
orphan	2	1
duf1407	2	1
phosphoporin	2	1
central	2	1
yhjv	2	1
fadh	2	1
cpaa	2	1
tdca	2	1
sfmf	2	1
adenosylcobalamin	2	1
duf2491	2	1
xylf	2	1
kelch	2	1
gsph	2	1
ycei	2	1
inheritance	2	1
salt	2	1
enterobacteriaceae	2	1
leue	2	1
methylitaconate	2	1
duf2767	2	1
duf1144	2	1
duf1379	2	1
hlye	2	1
epsl	2	1
that	2	1
kdsd	2	1
adiy	2	1
camphor	2	1
indigoidine	2	1
grxa	2	1
yada	2	1
duf2207	2	1
yfdv	2	1
gp36	2	1
stfg	2	1
a0108	2	1
yicl	2	1
phosphorelay	2	1
homology	2	1
duf1328	2	1
fimbrin	2	1
is679	2	1
duf2770	2	1
yjbd	2	1
pild	2	1
frur	2	1
inversion	2	1
s01b	2	1
hexonate	2	1
fimt	2	1
post	2	1
nanc	2	1
duf1161	2	1
solvents	2	1
lacy	2	1
fepe	2	1
pseudopilin	2	1
pectic	2	1
oxalate	2	1
monomannoside	2	1
rele	2	1
dgtp	2	1
a0107	2	1
yeee	2	1
aggregative	2	1
pddd	2	1
phosphatetransferase	2	1
duf395	2	1
duf2526	2	1
transient	2	1
pile	2	1
sinr	2	1
fimi	2	1
ybhi	2	1
duf2556	2	1
duf1488	2	1
impact	2	0
pcmt	2	0
ycis	2	0
rcsd	2	0
yhbe	2	0
upf0029	2	0
gstb	2	0
tory	2	0
polymer	2	0
ycao	2	0
peptidylprolyl	2	0
methylthiobutyrate	2	0
duf3816	2	0
hypg	2	0
hydroxycinnamic	2	0
0827	2	0
yggu	2	0
upf0075	2	0
snoal	2	0
yihy	2	0
gluconolaconase	2	0
bodies	2	0
cog0779	2	0
bipa	2	0
rlmc	2	0
wcad	2	0
poxb	2	0
yfin	2	0
prma	2	0
ybci	2	0
yeje	2	0
dihydropyrimidinase	2	0
duf454	2	0
duf2300	2	0
duf697	2	0
yqje	2	0
dsdc	2	0
hutd	2	0
duf2138	2	0
duf1768	2	0
tctb	2	0
zint	2	0
relaxase	2	0
rhsb	2	0
duf489	2	0
aidb	2	0
3634	2	0
comf	2	0
arylsulfotransferase	2	0
abgt	2	0
phosphatas	2	0
acylase	2	0
lineage	2	0
tyrp	2	0
yegw	2	0
rearranging	2	0
duf1508	2	0
pduh	2	0
thermoregulatory	2	0
necessary	2	0
cmpd	2	0
echa8	2	0
phosphoglucose	2	0
paac	2	0
trau	2	0
yaii	2	0
duf2684	2	0
upf0102	2	0
dak1	2	0
ibpa	2	0
formyluracil	2	0
lppc	2	0
imidazolecarboxamide	2	0
phosphohydroxythreonine	2	0
ynjc	2	0
duf898	2	0
[isomerizing	2	0
plap	2	0
yrbg	2	0
pane	2	0
sstt	2	0
purh	2	0
ygha	2	0
crystallin	2	0
ykgr	2	0
bvga	2	0
driven	2	0
intercellular	2	0
tfda	2	0
ytft	2	0
metalloprotein	2	0
ygdh	2	0
diam	2	0
tena	2	0
yjgh	2	0
yoda	2	0
is30	2	0
ydbc	2	0
cpda	2	0
ydgc	2	0
duf1127	2	0
phosphoribosylpyrophosphate	2	0
uspe	2	0
murj	2	0
wcae	2	0
epta	2	0
allantoicase	2	0
tigr00051	2	0
oper	2	0
mlad	2	0
bsaa	2	0
duf2387	2	0
reactivating	2	0
cog0718	2	0
specialized	2	0
cog1872	2	0
thermal	2	0
olydopterin	2	0
acidobacterial	2	0
[seryl	2	0
pimelyl	2	0
model	2	0
antagonises	2	0
environmental	2	0
dissemination	2	0
duf84	2	0
msra	2	0
badg	2	0
pertactin	2	0
mzra	2	0
safe	2	0
hyroxy	2	0
lppg	2	0
duf296	2	0
plug	2	0
yhfq	2	0
duf72	2	0
cobo	2	0
yscn	2	0
yvoa	2	0
pduk	2	0
formimionoglutamate	2	0
yebz	2	0
cobp	2	0
trnaser	2	0
cas1	2	0
decay	2	0
dihydromonapterin	2	0
duf808	2	0
cpn10	2	0
dhha1	2	0
mdcf	2	0
oxidoreducatase	2	0
thioribose	2	0
upf0270	2	0
duf140	2	0
duf1145	2	0
consists	2	0
imcf	2	0
dump	2	0
ydia	2	0
flap	2	0
pbpc	2	0
oxopentanoic	2	0
mdtf	2	0
duf853	2	0
flavinator	2	0
duf2525	2	0
c550	2	0
formimino	2	0
wcak	2	0
fecc	2	0
ynje	2	0
ebfc	2	0
interferes	2	0
upf0189	2	0
efficiency	2	0
lssb	2	0
rect	2	0
endotransglycosylase	2	0
oxononatrienedioate	2	0
gcpe	2	0
duf340	2	0
grx4	2	0
wcai	2	0
duf525	2	0
ccmb1	2	0
yije	2	0
yjjp	2	0
tigr01620	2	0
sec1	2	0
divergent	2	0
safa	2	0
hemp	2	0
hexauronic	2	0
dosp	2	0
partner	2	0
duf1006	2	0
multiplication	2	0
acetylhexosaminidase	2	0
ynic	2	0
salicylate	2	0
upf0125	2	0
bshb1	2	0
sa0724	2	0
cbim	2	0
promotes	2	0
modulatory	2	0
rhse	2	0
dicc	2	0
emrky	2	0
yjgn	2	0
ycik	2	0
m2g1207	2	0
association	2	0
xapx	2	0
ycjs	2	0
arca	2	0
ycdy	2	0
[ubiquinone	2	0
oscp	2	0
1476	2	0
maintain	2	0
spectinomycin	2	0
methoxyphenyl	2	0
id=59	2	0
allr	2	0
duf74	2	0
mlae	2	0
yehw	2	0
bienzyme	2	0
phosphinothricin	2	0
soha	2	0
dak2	2	0
cpta	2	0
trnaglu	2	0
rv2957	2	0
smra	2	0
p47k	2	0
ccrm	2	0
btur	2	0
asch	2	0
duf440	2	0
hfld	2	0
fcua	2	0
dehydroquinase	2	0
liga	2	0
duf2133	2	0
bundle	2	0
hydroxymethyluracil	2	0
glycosylate	2	0
polyphosphatase	2	0
yeig	2	0
typa	2	0
hibernation	2	0
malto	2	0
yceb	2	0
algu	2	0
ysdc	2	0
bacillithiol	2	0
yedi	2	0
ybbj	2	0
hrpe	2	0
pyrrolidone	2	0
cog1738	2	0
ydam	2	0
duf1730	2	0
yaej	2	0
4430534	2	0
stalked	2	0
initiationr	2	0
sa1388	2	0
kipi	2	0
duf299	2	0
metc	2	0
sige	2	0
duf986	2	0
fepa	2	0
yeda	2	0
sunbunit	2	0
homotetrameric	2	0
yidp	2	0
ymfa	2	0
upf0007	2	0
nitropropane	2	0
pret	2	0
teni	2	0
yjji	2	0
tigr00252	2	0
oligomerisation	2	0
transformylase	2	0
duf1260	2	0
ycjx	2	0
pcoe	2	0
stm2695	2	0
tigr00255	2	0
microcompartment	2	0
globin	2	0
duf143	2	0
tetrahydrodipicolinate	2	0
tral	2	0
activable	2	0
phosphoanhydride	2	0
glmz	2	0
invh	2	0
duf2593	2	0
c1962	2	0
yoji	2	0
lhgo	2	0
cysji	2	0
traw	2	0
yidk	2	0
bcrd	2	0
uridyl	2	0
yicc	2	0
putp	2	0
ybjg	2	0
yecc	2	0
argr	2	0
hbad	2	0
etoposide	2	0
epoxyqueuosine	2	0
duf892	2	0
yrbl	2	0
dhar	2	0
lithium	2	0
controlling	2	0
alka	2	0
duf1228	2	0
yahk	2	0
fumb	2	0
epoxide	2	0
frequency	2	0
linker	2	0
yqeb	2	0
ygaz	2	0
phosphoribosylformimino	2	0
duf3413	2	0
methylthiolase	2	0
epsh	2	0
fgam	2	0
duf3458	2	0
dcta	2	0
duf615	2	0
causes	2	0
duf1049	2	0
methylgalactoside	2	0
arag	2	0
mexb	2	0
duf2544	2	0
derepression	2	0
duf2819	2	0
yhde	2	0
mt2552	2	0
duf1974	2	0
phnd	2	0
inse	2	0
aspartoacylase	2	0
esct	2	0
ydja	2	0
[nadp+	2	0
chlorohydrolase	2	0
dutpase	2	0
duf463	2	0
duf469	2	0
duf1698	2	0
human	2	0
cbpa	2	0
eutc	2	0
violet	2	0
ycfh	2	0
ferrodoxin	2	0
duf1425	2	0
eutb	2	0
duf933	2	0
fluid	2	0
fade12	2	0
cyth	2	0
algq	2	0
m2a2503	2	0
bladed	2	0
mt3031	2	0
afua	2	0
ybgi	2	0
procyclic	2	0
tmca	2	0
dnai	2	0
cheb	2	0
duf1480	2	0
oxa1	2	0
is100	2	0
duf2559	2	0
yjjw	2	0
stm2636	2	0
s10p	2	0
redundant	2	0
disrupting	2	0
cytoskeletal	2	0
argk	2	0
fldb	2	0
yqgf	2	0
duf3520	2	0
methylmethionine	2	0
yjee	2	0
pairs	2	0
yagf	2	0
stm4202	2	0
duf535	2	0
vanillate	2	0
efeb	2	0
yohd	2	0
enth	2	0
oligosyltrehalose	2	0
ydhc	2	0
grxb	2	0
hemd	2	0
pstb	2	0
duf2628	2	0
synthetically	2	0
upf0104	2	0
ybaq	2	0
dihydroxynaphthoic	2	0
spor	2	0
polyadenylase	2	0
nutrient	2	0
pulf	2	0
hutx	2	0
duf3329	2	0
insert	2	0
brnq	2	0
dioxygenases	2	0
duf1778	2	0
cycy	2	0
dim1	2	0
yehy	2	0
duf479	2	0
fimg	2	0
stm4211	2	0
escherichia	2	0
tpt1	2	0
trbi	2	0
glpm	2	0
eric	2	0
mgsa	2	0
ynjf	2	0
duf2636	2	0
drrb	2	0
ybhs	2	0
hemx	2	0
lytm	2	0
stm2720	2	0
c2498	2	0
triose	2	0
thought	2	0
condensin	2	0
secondary	2	0
nirc	2	0
upf0312	2	0
gtp1	2	0
tigr00149	2	0
ycfz	2	0
chicks	2	0
proq	2	0
ydcu	2	0
iminoacetate	2	0
comm	2	0
methyladenosine	2	0
adhesion	2	0
ybat	2	0
essc	2	0
mdcr	2	0
sgbe	2	0
aspt	2	0
ribotide	2	0
lysrs	2	0
cog2135	2	0
fadl	2	0
gsta	2	0
glucoseen	2	0
methylthio	2	0
tnpb	2	0
bamd	2	0
oligoendopeptidase	2	0
demethylase	2	0
phosphat	2	0
csrb	2	0
positioning	2	0
ypjd	2	0
flavoredoxin	2	0
tigr00250	2	0
pilv	2	0
octanoyl	2	0
pdux	2	0
marine	2	0
shet2	2	0
ydem	2	0
switching	2	0
stm4200	2	0
duf1249	2	0
doubled	2	0
trkg	2	0
packaged	2	0
duf1414	2	0
yaaa	2	0
ilva	2	0
proofreading	2	0
yaji	2	0
lethal	2	0
0380	2	0
ybjj	2	0
daca	2	0
hisb	2	0
gpx7	2	0
bud32	2	0
ygis	2	0
ygjh	2	0
duf3393	2	0
mlaa	2	0
s29e	2	0
prha	2	0
unique	2	0
duf554	2	0
ytpa	2	0
selr	2	0
trm112p	2	0
phosphoriboisomerase	2	0
sotb	2	0
dissociated	2	0
immunogenic	2	0
mxik	2	0
yabi	2	0
methyltranserfase	2	0
hsc20	2	0
duf1289	2	0
nifl	2	0
synaptic	2	0
complexes	2	0
spout	2	0
ycdx	2	0
phosphorylated	2	0
cdar	2	0
ligated	2	0
stm1015	2	0
stm4210	2	0
gylcoside	2	0
phosphoacceptor	2	0
ydhp	2	0
duf446	2	0
ccmc1	2	0
